RxnID	EC_Code	Uniprot	chebi_Substrate	chebi_Product
MAR03905	1.1.1.1	Q8IWW8	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	P00325	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	P07327	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	P28332	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	Q8N4Q0	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	P40394	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	P00326	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	P11766	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.1	P08319	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	Q8IWW8	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	P00325	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	P07327	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	P28332	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	Q8N4Q0	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	P40394	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	P00326	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	P11766	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03905	1.1.1.71	P08319	CHEBI:16236;CHEBI:15846	CHEBI:15343;CHEBI:24636;CHEBI:16908
MAR03907	1.1.1.2	P14550	CHEBI:16236;CHEBI:18009	CHEBI:15343;CHEBI:24636;CHEBI:16474
MAR04097	6.2.1.1	Q9NR19	CHEBI:15366;CHEBI:15422;CHEBI:1146900	CHEBI:15351;CHEBI:16027;CHEBI:18361
MAR04099	6.2.1.1	Q9NUB1	CHEBI:15366;CHEBI:15422;CHEBI:1146900	CHEBI:15351;CHEBI:16027;CHEBI:18361
MAR04099	6.2.1.1	Q9H6R3	CHEBI:15366;CHEBI:15422;CHEBI:1146900	CHEBI:15351;CHEBI:16027;CHEBI:18361
MAR04108	6.2.1.1	Q9NR19	CHEBI:37666;CHEBI:1146900	CHEBI:15351;CHEBI:16027;CHEBI:24636
MAR04133	6.2.1.1	Q9NR19	CHEBI:15366;CHEBI:15422;CHEBI:24636	CHEBI:37666;CHEBI:18361
MAR04281	1.1.1.27	P07195	CHEBI:24636;CHEBI:16908;CHEBI:32816	CHEBI:422;CHEBI:15846
MAR04281	1.1.1.27	P00338	CHEBI:24636;CHEBI:16908;CHEBI:32816	CHEBI:422;CHEBI:15846
MAR04388	1.1.1.27	Q6ZMR3	CHEBI:24636;CHEBI:16908;CHEBI:32816	CHEBI:422;CHEBI:15846
MAR04388	1.1.1.27	P00338	CHEBI:24636;CHEBI:16908;CHEBI:32816	CHEBI:422;CHEBI:15846
MAR04388	1.1.1.27	Q9BYZ2	CHEBI:24636;CHEBI:16908;CHEBI:32816	CHEBI:422;CHEBI:15846
MAR04388	1.1.1.27	P07195	CHEBI:24636;CHEBI:16908;CHEBI:32816	CHEBI:422;CHEBI:15846
MAR04388	1.1.1.27	P07864	CHEBI:24636;CHEBI:16908;CHEBI:32816	CHEBI:422;CHEBI:15846
MAR04283	1.2.1.5	P47895	CHEBI:15343;CHEBI:15377;CHEBI:18009	CHEBI:15366;CHEBI:24636;CHEBI:16474
MAR04283	1.2.1.5	P30838	CHEBI:15343;CHEBI:15377;CHEBI:18009	CHEBI:15366;CHEBI:24636;CHEBI:16474
MAR04283	1.2.1.5	P43353	CHEBI:15343;CHEBI:15377;CHEBI:18009	CHEBI:15366;CHEBI:24636;CHEBI:16474
MAR04283	1.2.1.5	P48448	CHEBI:15343;CHEBI:15377;CHEBI:18009	CHEBI:15366;CHEBI:24636;CHEBI:16474
MAR08357	1.2.1.3	P49189	CHEBI:15343;CHEBI:15377;CHEBI:15846	CHEBI:15366;CHEBI:24636;CHEBI:16908
MAR08357	1.2.1.3	P05091	CHEBI:15343;CHEBI:15377;CHEBI:15846	CHEBI:15366;CHEBI:24636;CHEBI:16908
MAR08357	1.2.1.3	P51648	CHEBI:15343;CHEBI:15377;CHEBI:15846	CHEBI:15366;CHEBI:24636;CHEBI:16908
MAR08357	1.2.1.3	P30837	CHEBI:15343;CHEBI:15377;CHEBI:15846	CHEBI:15366;CHEBI:24636;CHEBI:16908
MAR08357	1.2.1.3	P49419	CHEBI:15343;CHEBI:15377;CHEBI:15846	CHEBI:15366;CHEBI:24636;CHEBI:16908
MAR04379	2.7.1.11	Q01813	CHEBI:15422;CHEBI:15946	CHEBI:16761;CHEBI:16905;CHEBI:24636
MAR04379	2.7.1.11	P08237	CHEBI:15422;CHEBI:15946	CHEBI:16761;CHEBI:16905;CHEBI:24636
MAR04379	2.7.1.11	P17858	CHEBI:15422;CHEBI:15946	CHEBI:16761;CHEBI:16905;CHEBI:24636
MAR04301	2.7.1.11	Q01813	CHEBI:15946;CHEBI:15713	CHEBI:16905;CHEBI:24636;CHEBI:17659
MAR04301	2.7.1.11	P08237	CHEBI:15946;CHEBI:15713	CHEBI:16905;CHEBI:24636;CHEBI:17659
MAR04301	2.7.1.11	P17858	CHEBI:15946;CHEBI:15713	CHEBI:16905;CHEBI:24636;CHEBI:17659
MAR04355	4.1.2.13	P09972	CHEBI:16108;CHEBI:48153	CHEBI:17969
MAR04355	4.1.2.13	P05062	CHEBI:16108;CHEBI:48153	CHEBI:17969
MAR04358	2.7.1.40	P30613	CHEBI:16761;CHEBI:24636;CHEBI:44897	CHEBI:15422;CHEBI:32816
MAR04358	2.7.1.40	P14618	CHEBI:16761;CHEBI:24636;CHEBI:44897	CHEBI:15422;CHEBI:32816
MAR04360	1.2.1.49	Q8N4Q0	CHEBI:15377;CHEBI:17158;CHEBI:18009	CHEBI:24636;CHEBI:16474;CHEBI:32816
MAR04363	4.2.1.11	P09104	CHEBI:17835	CHEBI:15377;CHEBI:44897
MAR04363	4.2.1.11	P13929	CHEBI:17835	CHEBI:15377;CHEBI:44897
MAR04363	4.2.1.11	P06733	CHEBI:17835	CHEBI:15377;CHEBI:44897
MAR04365	5.4.2.11	P07738	CHEBI:17835	CHEBI:17794
MAR04365	5.4.2.11	P18669	CHEBI:17835	CHEBI:17794
MAR04365	5.4.2.11	P15259	CHEBI:17835	CHEBI:17794
MAR04365	5.4.2.11	Q8N0Y7	CHEBI:17835	CHEBI:17794
MAR04368	2.7.2.3	P00558	CHEBI:16001;CHEBI:16761	CHEBI:17794;CHEBI:15422
MAR04368	2.7.2.3	P07205	CHEBI:16001;CHEBI:16761	CHEBI:17794;CHEBI:15422
MAR04368	2.7.2.3	P54108	CHEBI:16001;CHEBI:16761	CHEBI:17794;CHEBI:15422
MAR04370	3.6.1.7	P14621	CHEBI:16001;CHEBI:15377	CHEBI:17794;CHEBI:24636;CHEBI:18367
MAR04370	3.6.1.7	P07311	CHEBI:16001;CHEBI:15377	CHEBI:17794;CHEBI:24636;CHEBI:18367
MAR04371	5.4.2.1	P07738	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04371	5.4.2.1	P18669	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04371	5.4.2.1	P15259	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04371	5.4.2.1	Q8N0Y7	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04371	5.4.2.4	P07738	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04371	5.4.2.4	P18669	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04371	5.4.2.4	P15259	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04371	5.4.2.4	Q8N0Y7	CHEBI:16001	CHEBI:17720;CHEBI:24636
MAR04372	3.1.3.13	P14621	CHEBI:17720;CHEBI:15377	CHEBI:17794;CHEBI:18367
MAR04372	3.1.3.13	P07311	CHEBI:17720;CHEBI:15377	CHEBI:17794;CHEBI:18367
MAR04373	1.2.1.12	O14556	CHEBI:16001;CHEBI:24636;CHEBI:16908	CHEBI:29052;CHEBI:15846;CHEBI:18367
MAR04373	1.2.1.12	P04406	CHEBI:16001;CHEBI:24636;CHEBI:16908	CHEBI:29052;CHEBI:15846;CHEBI:18367
MAR04375	4.1.2.13	P04075	CHEBI:16108;CHEBI:29052	CHEBI:16905
MAR04375	4.1.2.13	P09972	CHEBI:16108;CHEBI:29052	CHEBI:16905
MAR04375	4.1.2.13	P05062	CHEBI:16108;CHEBI:29052	CHEBI:16905
MAR04377	3.1.3.11	P09467	CHEBI:16905;CHEBI:15377	CHEBI:15946;CHEBI:18367
MAR04377	3.1.3.11	O00757	CHEBI:16905;CHEBI:15377	CHEBI:15946;CHEBI:18367
MAR04381	5.3.1.9	P06744	CHEBI:15946	CHEBI:4170
MAR04391	5.3.1.1	P60174	CHEBI:16108	CHEBI:29052
MAR04394	2.7.1.1	P35557	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.1	Q2TB90	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.1	P52790	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.1	P19367	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.1	P52789	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.2	P35557	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.2	Q2TB90	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.2	P52790	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.2	P19367	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.2	P52789	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.147	P35557	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.147	Q2TB90	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.147	P52790	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.147	P19367	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04394	2.7.1.147	P52789	CHEBI:15422;CHEBI:4167	CHEBI:16761;CHEBI:4170;CHEBI:24636
MAR04396	5.4.2.2	P36871	CHEBI:16077	CHEBI:4170
MAR04396	5.4.2.2	Q96G03	CHEBI:16077	CHEBI:4170
MAR04396	5.4.2.5	P36871	CHEBI:16077	CHEBI:4170
MAR04396	5.4.2.5	Q96G03	CHEBI:16077	CHEBI:4170
MAR04396	5.4.2.6	P36871	CHEBI:16077	CHEBI:4170
MAR04396	5.4.2.6	Q96G03	CHEBI:16077	CHEBI:4170
MAR04396	5.2.2.2	P36871	CHEBI:16077	CHEBI:4170
MAR04396	5.2.2.2	Q96G03	CHEBI:16077	CHEBI:4170
MAR04521	3.1.3.9	Q9NQR9	CHEBI:4170;CHEBI:15377	CHEBI:4167;CHEBI:18367
MAR04521	3.1.3.9	Q9BUM1	CHEBI:4170;CHEBI:15377	CHEBI:4167;CHEBI:18367
MAR04521	3.1.3.9	P35575	CHEBI:4170;CHEBI:15377	CHEBI:4167;CHEBI:18367
MAR06412	2.3.1.12	O00330	CHEBI:1146900;CHEBI:16807	CHEBI:15351;CHEBI:17694
MAR06412	2.3.1.12	P10515	CHEBI:1146900;CHEBI:16807	CHEBI:15351;CHEBI:17694
MAR07745	5.1.3.3	Q96C23	CHEBI:15903	CHEBI:4167
MAR07747	2.7.1.147	Q9BRR6	CHEBI:16761;CHEBI:4167	CHEBI:16027;CHEBI:4170;CHEBI:24636
MAR08360	1.11.1.6	P04040	CHEBI:16236;CHEBI:16240	CHEBI:15343;CHEBI:15377
MAR08652	3.1.3.9	Q9NQR9	CHEBI:17672;CHEBI:4167	CHEBI:16526;CHEBI:4170;CHEBI:16134
MAR08652	3.1.3.9	Q9BUM1	CHEBI:17672;CHEBI:4167	CHEBI:16526;CHEBI:4170;CHEBI:16134
MAR08652	3.1.3.9	P35575	CHEBI:17672;CHEBI:4167	CHEBI:16526;CHEBI:4170;CHEBI:16134
MAR03989	3.2.1.20	Q8TET4	CHEBI:15377;CHEBI:47937	CHEBI:4167
MAR03989	3.2.1.20	P10253	CHEBI:15377;CHEBI:47937	CHEBI:4167
MAR03989	3.2.1.20	P20807	CHEBI:15377;CHEBI:47937	CHEBI:4167
MAR03989	3.2.1.20	O43451	CHEBI:15377;CHEBI:47937	CHEBI:4167
MAR04122	1.1.1.22	O60701	CHEBI:15377;CHEBI:15846;CHEBI:18066	CHEBI:24636;CHEBI:16908;CHEBI:17200
MAR04837	3.2.1.28	Q32M88	CHEBI:15377;CHEBI:16551	CHEBI:4167
MAR04837	3.2.1.28	O43280	CHEBI:15377;CHEBI:16551	CHEBI:4167
MAR09727	2.4.1.11	Q9UQK1	CHEBI:18066	CHEBI:24636;CHEBI:17659;CHEBI:28087
MAR09727	2.4.1.11	Q86XI6	CHEBI:18066	CHEBI:24636;CHEBI:17659;CHEBI:28087
MAR09727	2.4.1.11	P13807	CHEBI:18066	CHEBI:24636;CHEBI:17659;CHEBI:28087
MAR09727	2.4.1.11	P54840	CHEBI:18066	CHEBI:24636;CHEBI:17659;CHEBI:28087
MAR05397	2.4.1.18	Q04446		
MAR05399	2.4.1.25	P35573		
MAR08578	3.2.1.1	P19961	CHEBI:15377;CHEBI:61988	CHEBI:28645;CHEBI:27931
MAR08578	3.2.1.1	P0DTE8	CHEBI:15377;CHEBI:61988	CHEBI:28645;CHEBI:27931
MAR08578	3.2.1.1	Q6UWQ5	CHEBI:15377;CHEBI:61988	CHEBI:28645;CHEBI:27931
MAR08578	3.2.1.1	P0DTE7	CHEBI:15377;CHEBI:61988	CHEBI:28645;CHEBI:27931
MAR08578	3.2.1.1	P04746	CHEBI:15377;CHEBI:61988	CHEBI:28645;CHEBI:27931
MAR08578	3.2.1.1	P0DUB6	CHEBI:15377;CHEBI:61988	CHEBI:28645;CHEBI:27931
MAR08579	3.2.1.1	P19961	CHEBI:15377;CHEBI:61988	CHEBI:4167;CHEBI:27931
MAR08579	3.2.1.1	P0DTE8	CHEBI:15377;CHEBI:61988	CHEBI:4167;CHEBI:27931
MAR08579	3.2.1.1	Q6UWQ5	CHEBI:15377;CHEBI:61988	CHEBI:4167;CHEBI:27931
MAR08579	3.2.1.1	P0DTE7	CHEBI:15377;CHEBI:61988	CHEBI:4167;CHEBI:27931
MAR08579	3.2.1.1	P04746	CHEBI:15377;CHEBI:61988	CHEBI:4167;CHEBI:27931
MAR08579	3.2.1.1	P0DUB6	CHEBI:15377;CHEBI:61988	CHEBI:4167;CHEBI:27931
MAR08581	3.2.1.1	P19961	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08581	3.2.1.1	P0DTE8	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08581	3.2.1.1	Q6UWQ5	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08581	3.2.1.1	P0DTE7	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08581	3.2.1.1	P04746	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08581	3.2.1.1	P0DUB6	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08591	3.2.1.20	Q8TET4	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08591	3.2.1.20	O43451	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08592	3.2.1.20	P10253	CHEBI:15377;CHEBI:27931	CHEBI:4167;CHEBI:47937
MAR08580	3.2.1.1	P19961	CHEBI:15377;CHEBI:27931	CHEBI:28645;CHEBI:47937
MAR08580	3.2.1.1	P0DTE8	CHEBI:15377;CHEBI:27931	CHEBI:28645;CHEBI:47937
MAR08580	3.2.1.1	Q6UWQ5	CHEBI:15377;CHEBI:27931	CHEBI:28645;CHEBI:47937
MAR08580	3.2.1.1	P0DTE7	CHEBI:15377;CHEBI:27931	CHEBI:28645;CHEBI:47937
MAR08580	3.2.1.1	P04746	CHEBI:15377;CHEBI:27931	CHEBI:28645;CHEBI:47937
MAR08580	3.2.1.1	P0DUB6	CHEBI:15377;CHEBI:27931	CHEBI:28645;CHEBI:47937
MAR08582	3.2.1.1	P19961	CHEBI:15377;CHEBI:47937	CHEBI:28645
MAR08582	3.2.1.1	P0DTE8	CHEBI:15377;CHEBI:47937	CHEBI:28645
MAR08582	3.2.1.1	Q6UWQ5	CHEBI:15377;CHEBI:47937	CHEBI:28645
MAR08582	3.2.1.1	P0DTE7	CHEBI:15377;CHEBI:47937	CHEBI:28645
MAR08582	3.2.1.1	P04746	CHEBI:15377;CHEBI:47937	CHEBI:28645
MAR08582	3.2.1.1	P0DUB6	CHEBI:15377;CHEBI:47937	CHEBI:28645
MAR08587	3.2.1.20	Q8TET4	CHEBI:15377;CHEBI:47937	CHEBI:4167
MAR08587	3.2.1.20	O43451	CHEBI:15377;CHEBI:47937	CHEBI:4167
MAR08589	3.2.1.20	P10253	CHEBI:15377;CHEBI:47937	CHEBI:4167
MAR08585	2.7.1.106	Q6PCE3	CHEBI:16001;CHEBI:16077	CHEBI:17794;CHEBI:18148
MAR03944	2.7.7.9	Q16851	CHEBI:16077;CHEBI:24636;CHEBI:15713	CHEBI:18361;CHEBI:18066
MAR04128	5.1.3.2	Q14376	CHEBI:67119	CHEBI:18066
MAR04130	2.7.1.6	P51570	CHEBI:15422;CHEBI:28061	CHEBI:16761;CHEBI:17973;CHEBI:24636
MAR04130	2.7.1.6	Q01415	CHEBI:15422;CHEBI:28061	CHEBI:16761;CHEBI:17973;CHEBI:24636
MAR04131	2.7.7.12	P07902	CHEBI:16077;CHEBI:67119	CHEBI:17973;CHEBI:18066
MAR04303	3.2.1.10	P14410	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.10	Q8TET4	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.10	P10253	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.10	O43451	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.20	P14410	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.20	Q8TET4	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.20	P10253	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.20	O43451	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.48	P14410	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.48	Q8TET4	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.48	P10253	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04303	3.2.1.48	O43451	CHEBI:15377;CHEBI:17992	CHEBI:28645;CHEBI:4167
MAR04415	3.2.1.23	P16278	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04415	3.2.1.23	P09848	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04415	3.2.1.23	Q6ZT21	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04415	3.2.1.23	Q6UWU2	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04415	3.2.1.108	P16278	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04415	3.2.1.108	P09848	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04415	3.2.1.108	Q6ZT21	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04415	3.2.1.108	Q6UWU2	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR04416	3.2.1.22	P16278	CHEBI:15754;CHEBI:15377	CHEBI:28061;CHEBI:17522
MAR04416	3.2.1.22	P83881	CHEBI:15754;CHEBI:15377	CHEBI:28061;CHEBI:17522
MAR04416	3.2.1.22	P06280	CHEBI:15754;CHEBI:15377	CHEBI:28061;CHEBI:17522
MAR04416	3.2.1.23	P16278	CHEBI:15754;CHEBI:15377	CHEBI:28061;CHEBI:17522
MAR04416	3.2.1.23	P83881	CHEBI:15754;CHEBI:15377	CHEBI:28061;CHEBI:17522
MAR04416	3.2.1.23	P06280	CHEBI:15754;CHEBI:15377	CHEBI:28061;CHEBI:17522
MAR07674	2.4.1.22	O60909	CHEBI:4167;CHEBI:67119	CHEBI:24636;CHEBI:36219;CHEBI:17659
MAR07674	2.4.1.22	P15291	CHEBI:4167;CHEBI:67119	CHEBI:24636;CHEBI:36219;CHEBI:17659
MAR07674	2.4.1.22	P00709	CHEBI:4167;CHEBI:67119	CHEBI:24636;CHEBI:36219;CHEBI:17659
MAR08761	2.7.1.3	P50053	CHEBI:15422;CHEBI:47693	CHEBI:16761;CHEBI:4251;CHEBI:24636
MAR08762	4.1.2.13	P04075	CHEBI:4251	CHEBI:16108;CHEBI:5445
MAR08762	4.1.2.13	P09972	CHEBI:4251	CHEBI:16108;CHEBI:5445
MAR08762	4.1.2.13	P05062	CHEBI:4251	CHEBI:16108;CHEBI:5445
MAR08764	3.2.1.108	P09848	CHEBI:15377;CHEBI:36219	CHEBI:28061;CHEBI:4167
MAR08766	1.1.1.21	O60218	CHEBI:28061;CHEBI:24636;CHEBI:16474	CHEBI:16813;CHEBI:18009
MAR08766	1.1.1.21	P15121	CHEBI:28061;CHEBI:24636;CHEBI:16474	CHEBI:16813;CHEBI:18009
MAR08767	2.7.7.12	P07902	CHEBI:17973;CHEBI:24636;CHEBI:15713	CHEBI:18361;CHEBI:67119
MAR00454	2.7.1.28		CHEBI:15422;CHEBI:5445	CHEBI:16761;CHEBI:29052;CHEBI:24636
MAR04297	2.7.1.105	O60825	CHEBI:15422;CHEBI:15946	CHEBI:16761;CHEBI:28602;CHEBI:24636
MAR04297	2.7.1.105	Q16875	CHEBI:15422;CHEBI:15946	CHEBI:16761;CHEBI:28602;CHEBI:24636
MAR04297	2.7.1.105	Q16877	CHEBI:15422;CHEBI:15946	CHEBI:16761;CHEBI:28602;CHEBI:24636
MAR04297	2.7.1.105	P16118	CHEBI:15422;CHEBI:15946	CHEBI:16761;CHEBI:28602;CHEBI:24636
MAR04310	2.7.1.3	P50053	CHEBI:15422;CHEBI:28645	CHEBI:16761;CHEBI:18105;CHEBI:24636
MAR04315	1.1.1.14	Q00796	CHEBI:17924;CHEBI:15846	CHEBI:28645;CHEBI:24636;CHEBI:16908
MAR04316	1.1.1.21	O60218	CHEBI:17924;CHEBI:18009	CHEBI:4167;CHEBI:24636;CHEBI:16474
MAR04316	1.1.1.21	P15121	CHEBI:17924;CHEBI:18009	CHEBI:4167;CHEBI:24636;CHEBI:16474
MAR04319	2.7.1.1	P19367	CHEBI:15422;CHEBI:28645	CHEBI:16761;CHEBI:15946;CHEBI:24636
MAR04319	2.7.1.1	Q2TB90	CHEBI:15422;CHEBI:28645	CHEBI:16761;CHEBI:15946;CHEBI:24636
MAR04319	2.7.1.1	P52790	CHEBI:15422;CHEBI:28645	CHEBI:16761;CHEBI:15946;CHEBI:24636
MAR04319	2.7.1.1	P52789	CHEBI:15422;CHEBI:28645	CHEBI:16761;CHEBI:15946;CHEBI:24636
MAR04356	4.1.2.13	P04075	CHEBI:16108;CHEBI:5445	CHEBI:18105
MAR04356	4.1.2.13	P09972	CHEBI:16108;CHEBI:5445	CHEBI:18105
MAR04356	4.1.2.13	P05062	CHEBI:16108;CHEBI:5445	CHEBI:18105
MAR04383	5.3.1.8	P34949	CHEBI:15946	CHEBI:17369
MAR04385	5.4.2.8	O15305	CHEBI:17369	CHEBI:35374
MAR04385	5.4.2.8	Q9Y535	CHEBI:17369	CHEBI:35374
MAR04385	5.4.2.8	Q92871	CHEBI:17369	CHEBI:35374
MAR04386	2.7.7.22	Q5XPI4	CHEBI:17552;CHEBI:24636;CHEBI:35374	CHEBI:15820;CHEBI:18367
MAR04386	2.7.7.22	Q9Y5P6	CHEBI:17552;CHEBI:24636;CHEBI:35374	CHEBI:15820;CHEBI:18367
MAR04386	2.7.7.13	Q5XPI4	CHEBI:17552;CHEBI:24636;CHEBI:35374	CHEBI:15820;CHEBI:18367
MAR04386	2.7.7.13	Q9Y5P6	CHEBI:17552;CHEBI:24636;CHEBI:35374	CHEBI:15820;CHEBI:18367
MAR04387	2.7.7.13	Q9Y5P6	CHEBI:15996;CHEBI:24636;CHEBI:35374	CHEBI:15820;CHEBI:18361
MAR04399	4.2.1.47	O60547	CHEBI:15820	CHEBI:16955;CHEBI:15377
MAR04400	1.1.1.271	Q13630	CHEBI:16955;CHEBI:24636;CHEBI:16908	CHEBI:17009;CHEBI:15846
MAR04401	2.7.7.30	O14772	CHEBI:15996;CHEBI:24636;CHEBI:28319	CHEBI:17009;CHEBI:18361
MAR04401	2.7.7.30	Q59H18	CHEBI:15996;CHEBI:24636;CHEBI:28319	CHEBI:17009;CHEBI:18361
MAR04402	2.7.1.52	Q8N0W3	CHEBI:2181;CHEBI:15422	CHEBI:16761;CHEBI:24636;CHEBI:28319
MAR04403	5.3.1.25		CHEBI:2181	CHEBI:17617
MAR04490	2.7.1.1	P19367	CHEBI:15422;CHEBI:4208	CHEBI:16761;CHEBI:24636;CHEBI:17369
MAR04490	2.7.1.1	Q2TB90	CHEBI:15422;CHEBI:4208	CHEBI:16761;CHEBI:24636;CHEBI:17369
MAR04490	2.7.1.1	P52790	CHEBI:15422;CHEBI:4208	CHEBI:16761;CHEBI:24636;CHEBI:17369
MAR04490	2.7.1.1	P52789	CHEBI:15422;CHEBI:4208	CHEBI:16761;CHEBI:24636;CHEBI:17369
MAR04706	3.1.3.46	P16118	CHEBI:28602;CHEBI:15377	CHEBI:15946;CHEBI:18367
MAR04706	3.1.3.46	Q9NQ88	CHEBI:28602;CHEBI:15377	CHEBI:15946;CHEBI:18367
MAR04706	3.1.3.46	Q16875	CHEBI:28602;CHEBI:15377	CHEBI:15946;CHEBI:18367
MAR04706	3.1.3.46	O60825	CHEBI:28602;CHEBI:15377	CHEBI:15946;CHEBI:18367
